Corpus 1,Corpus 2,value
nadi_paamoni,FannyMaPines,0.8943118093718956
smolan_with_s,KazanMoshe,0.8943239437673998
tsipisasony,paXqueville,0.8943488332677899
smolan_with_s,6464zipor,0.8943499207924248
shalom_tuviana,moving_bot22,0.8943582170441929
a51LetvgkZzmWCw,BitonNikol,0.8943682963229329
DoronStaub28724,BrQybh7491,0.8943747329658895
jackofa09855041,Efke12,0.8943861114067484
hanalevi1961,YahavYonatan,0.8943893486432933
atzam357,51JYvsb1i7LDjyW,0.8944098308070991
KazanMoshe,51JYvsb1i7LDjyW,0.8944114531279062
yosich53,demokratya11,0.8944349921574221
moving_bot22,Amibargil,0.8944373368026557
yosi_shahbar,danny_sovevani,0.8944774902751174
NataniaMoshe,AlrxKipnis,0.8944895046366271
noambl236530,KazanMoshe,0.8944898603971738
a51LetvgkZzmWCw,RgshaiSy,0.8944960128857932
RgshaiSy,DoronStaub28724,0.8945125070009137
l_ysr70678,avar14700079,0.8945201977236296
PantiPonta22,51JYvsb1i7LDjyW,0.894524520616719
RabanYocha17759,BO12399526505,0.8945279838162017
Zion5My,RabanYocha17759,0.8945327419433905
izikduvdevan,YahavYonatan,0.8945491025104072
swr67870,BO12399526505,0.8945659903273189
ti3627sa,AnBzxqUW43N0f8a,0.8945694620518772
motimo68,KazanMoshe,0.8945721812726561
yosishahbar,RlInOfof4QiXGSK,0.8945843487752976
paXqueville,MySmallfish,0.8945870223085406
anibibist,Mot_Tal,0.894592031931503
shall_miri,izikduvdevan,0.8945922687409014
yosi_shahbar,rinio1984,0.8945938729324497
sms82900,SvetkaIL,0.8946019190901245
elizipori,KApW0LzOdQwG6Jn,0.8946116653762303
BenzerBenzemez,Az291058,0.8946213096091192
demokratya11,Galor03155003,0.8946453304714526
Dany16905696,AnBzxqUW43N0f8a,0.8946600265800715
dorontsedaka,Sasreuven,0.894668657326647
anibibist,Gad680gmailcom1,0.8946725107655593
gili_zur,TsadokRonit,0.8946863477591457
The_One_Star,SvetkaIL,0.8946912017915922
tsipisasony,nadi_paamoni,0.8946991190903851
YahavYonatan,RlInOfof4QiXGSK,0.8947091450766059
navak50,KApW0LzOdQwG6Jn,0.8947100017182815
The_One_Star,Dandy_first,0.8947109248204296
mHtUq817Q1VAYag,MySmallfish,0.8947224102786385
Galor03155003,Arie36930212,0.894725487533816
OrwellTruth1984,Mot_Tal,0.8947522384024442
tamimor210245,Arie36930212,0.894754719860286
Ili02Boss,Ido89209450,0.8947612994571955
danny_sovevani,AlonGafni1,0.8947715786965977
Gad680gmailcom1,DoronStaub28724,0.8947747854435296
The_One_Star,AviNimni4,0.8947823380824972
Joe02020202,Amibargil,0.8947909510471308
swr67870,Beitar_76,0.8947940179635118
atzam357,PantiPonta22,0.894799747810256
anibibist,KhnHrwn,0.8948011409286173
KApW0LzOdQwG6Jn,Joe02020202,0.8948113123102054
j32ndSzbeJGuek8,RabanYocha17759,0.8948130495375122
yosihaiafe,DovRamon,0.8948144417018411
yosich53,bibistbabun,0.8948189801921509
eyal_kaplan,RiRinabr,0.8948254799581288
medinayehudit,efroniido,0.894830849906733
elizipori,Gad680gmailcom1,0.8948390905252913
zacaiha,KazanMoshe,0.8948417842091542
danny_sovevani,OrwellTruth1984,0.8948435063276398
mHtUq817Q1VAYag,EujAKgojA2KVxmb,0.8948481059249165
nadi_paamoni,Amiros62799521,0.8948549475995587
QwbyYhwdh,BO12399526505,0.8948549666141462
OrwellTruth1984,EujAKgojA2KVxmb,0.8948596039338904
The_One_Star,OFgSTCH7IvIILSB,0.8948652793473684
dorontsedaka,008Maverick,0.8948960966382401
yk2775,Az291058,0.894906159722817
ly39779426,DoronStaub69008,0.8949069519395683
YahavYonatan,BARUCHKEREN1,0.8949229159304214
SvetkaIL,Mot_Tal,0.8949533042639537
swr67870,BitonNikol,0.8949553503465028
ASHER501,212pondi,0.8949681071118827
yhkhn3,rinio1984,0.8949702689543275
medinayehudit,BenzerBenzemez,0.8949816983885107
KatamarZ,Ido89209450,0.8949955418022467
michal_S610,bibistbabun,0.8949978116223408
hertz_eran,demokratya11,0.8950474983180652
R_BBN_IL,DoronStauber007,0.895053241162427
mHtUq817Q1VAYag,RlInOfof4QiXGSK,0.8950619880342909
KatamarZ,008Maverick,0.895062179826189
hertz_eran,212pondi,0.8950701779771737
jackofa09855041,QwbyYhwdh,0.8950909075589354
moving_bot22,BHlpUPqIkKjnSqL,0.895091003638363
yosich53,DanielOriii,0.8950916267559761
gl_xllk,K82GiF4oGDNFgga,0.8951103299566803
shall_miri,Galor03155003,0.8951111388776215
YhwsYr,ShbrYwsy,0.8951170344131419
medinayehudit,Az291058,0.8951546883411988
moshenatania,liatlev67,0.8951653124315144
motimo68,BHlpUPqIkKjnSqL,0.8951770386404849
MySmallfish,BO12399526505,0.8951966377300358
demokratya11,NkCninFukolqlQC,0.8952441343808241
RabanYocha17759,MySmallfish,0.8952491970563123
adi_darkly,NataniaMoshe,0.8952542417131756
menashee4599,Dandy_first,0.895292963631952
orenant,adorah1,0.8953061258825347
swr67870,008Maverick,0.8953156731493285
DoronStaub97973,DoctoryErez,0.8953279819710299
shogokipppp,medinayehudit,0.8953498792426919
gili_zur,MoranT555,0.8953596234590943
SvetkaIL,BHlpUPqIkKjnSqL,0.8953661675377816
NptlyS,Dandy_first,0.895372693692945
ryntswr3,1Ycmeired,0.8953749961411847
ShbrYwsy,7Za03F3no0CsgpN,0.8953974510996198
K82GiF4oGDNFgga,Hadassa46476315,0.8954039333102938
sms82900,adorah1,0.8954103955948385
moshenatania,afik_banegev,0.8954300687282154
m2CL3T2r7CC7Q38,adorah1,0.895430614852826
NptlyS,AviNimni4,0.8954362709088588
lililea22,NataniaMoshe,0.8954389082896606
ly39779426,OrwellTruth1984,0.8954577586582951
yosishahbar,DoronStaub28724,0.895489854121447
adorah1,AnBzxqUW43N0f8a,0.8955063617973446
tamimor210245,nadi_paamoni,0.8955709742536669
rikiblaiberg,7Za03F3no0CsgpN,0.8955788234758776
ti3627sa,menashee4599,0.8956057895398412
moving_bot22,afik_banegev,0.8956290209165385
K82GiF4oGDNFgga,EpsteinBarr7,0.8956306206987611
Sasreuven,HwmwsG,0.8956342844361489
ryntswr3,RiRinabr,0.8956380328750388
adorah1,Ido89209450,0.8956390143261795
zacaiha,michal_S610,0.8956500497369992
besiata2,FannyMaPines,0.8956706866421187
orenant,ZoharTrade,0.8956769910781576
NataniaMoshe,7Za03F3no0CsgpN,0.8956864792919121
yhkhn3,emetkoevet,0.8957071064684006
HwmwsG,AnBzxqUW43N0f8a,0.8957544300051894
noambl236530,bibistbabun,0.8957656395723276
emetkoevet,AviNimni4,0.8957767628259621
Ido89209450,HwmwsG,0.8957897213243987
adorah1,KApW0LzOdQwG6Jn,0.8958684951285673
yhkhn3,bibistbabun,0.8958962594869965
ShbrYwsy,LnySbg30090,0.8959022195756423
yosi_shahbar,m2CL3T2r7CC7Q38,0.8959540114095407
motimo68,gili_zur,0.8959808304552642
indianados1,ZoharTrade,0.8960304220579827
rikiblaiberg,motimo68,0.8960395194786634
yosi_shahbar,Ofirizhaki,0.8961320378804128
yosi_shahbar,RgshaiSy,0.8961385712154954
duduheim1502,besiata2,0.8961585507625738
yosishahbar,Ido89209450,0.8961745932791888
moshenatania,RabanYocha17759,0.896206636470729
BrQybh7491,Arie36930212,0.8962133819523002
DoronStaub69008,6464zipor,0.8962427315723194
m2CL3T2r7CC7Q38,gili_zur,0.896251863886438
aH8QGoSfkVWZCu9,Nilsagar23,0.89626605243334
prydmn6,008Maverick,0.8962804571544404
smolan_with_s,jackofa09855041,0.8962836127353672
shalom_tuviana,Nilsagar23,0.8962926023882551
elizipori,FannyMaPines,0.8963044188565761
besiata2,KApW0LzOdQwG6Jn,0.896310784443306
anibibist,RevitalMadar,0.89637318599039
anibibist,AnBzxqUW43N0f8a,0.8963745221177348
gili_zur,Ofirizhaki,0.8964092621254468
yosi_shahbar,KApW0LzOdQwG6Jn,0.8964183307119422
yhkhn3,RevitalMadar,0.8964238351946346
hhwsb1,a51LetvgkZzmWCw,0.896425275399016
yosi_shahbar,Mot_Tal,0.8964254444427743
elizipori,RiRinabr,0.8964309998419832
gili_zur,Amibargil,0.8964453104700048
bibistbabun,RgshaiSy,0.8964634424847633
FannyMaPines,DanielOriii,0.8964691454234192
moving_bot22,AnBzxqUW43N0f8a,0.8964718429982255
shalom_tuviana,gili_zur,0.896472026830615
yosi_shahbar,DovRamon,0.8964838230325375
ynonhadary,NataniaMoshe,0.8964887589102546
izikduvdevan,Arie36930212,0.8964981281823582
Pusha44986409,BitonNikol,0.896499170625481
ti3627sa,RabanYocha17759,0.8965131290065939
dorontsedaka,OFgSTCH7IvIILSB,0.8965623932569489
nadi_paamoni,BenzerBenzemez,0.8965845345032862
DoronStaub28724,6464zipor,0.8966135422815004
hhwsb1,Joe02020202,0.8966294086307763
Dandy_first,BenzerBenzemez,0.8966319941941863
zacaiha,Joe02020202,0.8966420531429209
Nilsagar23,Mot_Tal,0.8966517151118027
hhwsb1,Ili02Boss,0.8966637428792585
dorontsedaka,Dany16905696,0.896669145118965
elizipori,6464zipor,0.8966971179663021
swr67870,DoronLavi3,0.8967207291363634
jackofa09855041,OFgSTCH7IvIILSB,0.8967486872491353
hanalevi1961,gili_zur,0.8967569078781984
bibistbabun,Gad680gmailcom1,0.8967822371520003
navak50,Hadassa46476315,0.8967885055845718
jackofa09855041,Igoigo4561,0.8967891902770612
dorontsedaka,BenzerBenzemez,0.8967953313649832
moshenatania,Mot_Tal,0.896805837460253
sms82900,DoronLavi3,0.8968063375672761
efroniido,KatamarZ,0.8968147522571099
shall_miri,HgmyStr,0.8968343746616911
KazanMoshe,Dandy_first,0.8968499016533272
moshenatania,hanalevi1961,0.8968529490350053
yosishahbar,Galor03155003,0.8968828449851607
BenzerBenzemez,BO12399526505,0.8968836930782691
shobot6,Ili02Boss,0.896919859635659
l_ysr70678,DoronLavi3,0.8969401023464232
RiRinabr,Ili02Boss,0.8969506353170451
tsipisasony,noambl236530,0.896954280828288
motimo68,Mot_Tal,0.8969795105591539
yk2775,BO12399526505,0.8969943269192523
demokratya11,Mo27029,0.8970051997350491
OFgSTCH7IvIILSB,KazanMoshe,0.8970070897129561
elizipori,EujAKgojA2KVxmb,0.8970089967880002
nadi_paamoni,HgmyStr,0.8970140883378022
sms82900,BO12399526505,0.8970232429542895
Nilsagar23,BHlpUPqIkKjnSqL,0.8970291859026852
jackofa09855041,BitonNikol,0.8970319997471933
shall_miri,danny_sovevani,0.8970472612660928
liatlev67,Arie36930212,0.8970744831678462
shalom_tuviana,Joe02020202,0.897078190936233
DovRamon,DoronLavi3,0.8970807584526425
dorontsedaka,RgshaiSy,0.8970924220097245
navak50,izikduvdevan,0.8970966104406252
motimo68,KApW0LzOdQwG6Jn,0.8971014554433409
j32ndSzbeJGuek8,dorontsedaka,0.8971117249305561
RlInOfof4QiXGSK,Pusha44986409,0.8971322023510798
atzam357,AnBzxqUW43N0f8a,0.8971369271972003
RlInOfof4QiXGSK,AlonGafni1,0.8971487125458402
RlInOfof4QiXGSK,DoronStaub28724,0.8971489085343819
iKgwyGgoSHGmYYj,QwbyYhwdh,0.8971605338300113
moshenatania,KhnHrwn,0.897170792184184
yosi_shahbar,NptlyS,0.8971712894923132
menashee4599,ShbrYwsy,0.8971831823410745
mHtUq817Q1VAYag,danny_sovevani,0.8971867832209918
elizipori,KhnHrwn,0.8972120004144538
demokratya11,adi_darkly,0.8972259297537325
jackofa09855041,j32ndSzbeJGuek8,0.8972287502205957
adorah1,OFgSTCH7IvIILSB,0.897253797920066
shogokipppp,jackofa09855041,0.8972617079512337
ly39779426,DoronStauber007,0.8972690386212816
yosich53,Pusha44986409,0.8973217737199859
DoronStaub69008,DoctoryErez,0.8973316233219792
WryYrqwny,DrwqBrhm79967,0.8973328971055985
The_One_Star,1Ycmeired,0.8973340241362827
hertz_eran,Arie36930212,0.8973367712183354
shalom_tuviana,jackofa09855041,0.897346776967803
The_One_Star,BenzerBenzemez,0.8973703904413978
l_ysr70678,BenzerBenzemez,0.8973778565407642
elizipori,ZoharTrade,0.897390776786158
jackofa09855041,K82GiF4oGDNFgga,0.8973977601217615
jackofa09855041,indianados1,0.8974010278007948
rinio1984,avar14700079,0.8974033516162819
zacaiha,MySmallfish,0.8974163048896501
menashee4599,a51LetvgkZzmWCw,0.8974320681411687
WryYrqwny,0k8a6jmiyKMjuoc,0.8974531045690369
motimo68,michal_S610,0.8974551593470417
noambl236530,BARUCHKEREN1,0.8974737199198807
yhkhn3,michal_S610,0.8974772289915203
R_BBN_IL,Nilsagar23,0.8974781468722912
noambl236530,menashee4599,0.8975149487058819
yhkhn3,BARUCHKEREN1,0.8975198602086384
zacaiha,Gad680gmailcom1,0.8975268671577202
zacaiha,KhnHrwn,0.8975663294027685
rinio1984,DoronLavi3,0.8975700373195566
ZoharTrade,Zion5My,0.8975706499770456
yk2775,shogokipppp,0.8976010827208375
duduheim1502,K82GiF4oGDNFgga,0.8976215782314485
shushik71,DoronStauber007,0.8976658723549756
michal_S610,Dandy_first,0.897669010811037
ryntswr3,BrQybh7491,0.8977291280610631
rikiblaiberg,MoranT555,0.8977294898175913
RevitalMadar,HwmwsG,0.8977339192233829
liatlev67,Az291058,0.8977594310722132
lmolgan,DoronStaub97973,0.8977730503754546
yhkhn3,demokratya11,0.8978003248707886
navak50,hertz_eran,0.8978173837140994
yhkhn3,212pondi,0.8978198045703148
Nilsagar23,ELISHALOM4,0.8978242952792753
ti3627sa,212pondi,0.897828082671421
ryntswr3,Amibargil,0.8978297953866641
YhwsYr,WryYrqwny,0.8978364669427243
rinio1984,Az291058,0.8978400065908864
shobot6,ryntswr3,0.897872135609914
nadi_paamoni,adi_darkly,0.8978873982498463
lovesomebody100,DoronStaub97973,0.8979103347837245
noambl236530,DoronStaub69008,0.8979118889844648
yosishahbar,noambl236530,0.8979201398618365
afik_banegev,OrwellTruth1984,0.8979220066962575
emetkoevet,Dandy_first,0.8979269600609046
besiata2,atzam357,0.8979378894767207
besiata2,1Ycmeired,0.8979864470650065
ti3627sa,afik_banegev,0.8980048448083129
Dandy_first,212pondi,0.898008325238631
ryntswr3,indianados1,0.8980198270440618
afik_banegev,51JYvsb1i7LDjyW,0.8980323706730612
yosishahbar,orenant,0.89805069176949
efroniido,demokratya11,0.8980509453362397
Dandy_first,Arie36930212,0.8980610918412117
gl_xllk,adorah1,0.8980620909233803
Zion5My,DoronStaub69008,0.8980698843529558
yosishahbar,FannyMaPines,0.898104379163748
yosi_shahbar,Zion5My,0.8981168003152405
a51LetvgkZzmWCw,7Za03F3no0CsgpN,0.8981175910980923
yosishahbar,eyal_kaplan,0.8981772167736847
yosi_shahbar,atzam357,0.8982089934817241
besiata2,AnBzxqUW43N0f8a,0.8982094494292452
RevitalMadar,NataniaMoshe,0.8982586903143703
efroniido,DoronStaub69008,0.898289475426171
ryntswr3,levyalbertino,0.8983230802303704
YahavYonatan,BenzerBenzemez,0.8983307313516491
orenant,Arie36930212,0.8983418522863028
ShbrYwsy,Amibargil,0.898372297559916
yosishahbar,ynonhadary,0.8984030947606061
Zion5My,NataniaMoshe,0.89841490267805
atzam357,NataniaMoshe,0.898428968610538
m2CL3T2r7CC7Q38,Nilsagar23,0.8984523832084411
yosishahbar,j32ndSzbeJGuek8,0.8984923565791324
ShbrYwsy,Amiros62799521,0.8985950559375062
gili_zur,Sasreuven,0.898612522089705
DoronStauber007,BrQybh7491,0.8986175334929554
ptrywt21,K82GiF4oGDNFgga,0.8986290102892924
RevitalMadar,Pusha44986409,0.8986381330602249
ShbrYwsy,AlrxKipnis,0.8986427293994879
orenant,moving_bot22,0.8986454867601366
hanalevi1961,DoronStaub69008,0.8986556045951498
ynonhadary,WryYrqwny,0.8987204633725725
DanielOriii,AnBzxqUW43N0f8a,0.8987360383866868
aH8QGoSfkVWZCu9,NataniaMoshe,0.898739393900857
MaxB7777,DoronStaub69008,0.8987478231730999
slinkysowner,ShbrYwsy,0.8987483659427996
NataniaMoshe,Amibargil,0.8987518270626914
HgmyStr,Arie36930212,0.8987579579028233
levyalbertino,HwmwsG,0.8987745279310102
hanalevi1961,DoronStauber007,0.898783887151039
navak50,Beitar_76,0.8987847124347257
DoronStaub28724,BitonNikol,0.8987952507899974
orenant,OrwellTruth1984,0.8988260038270314
sms82900,mHtUq817Q1VAYag,0.8988593488360522
rikiblaiberg,Ido89209450,0.8988627585933495
avar14700079,KatamarZ,0.8988679860303321
atzam357,Pusha44986409,0.8988711157245175
m2CL3T2r7CC7Q38,DoronStaub28724,0.8988811999634246
shall_miri,atzam357,0.8988829216253458
swr67870,Efke12,0.8988864808000037
sms82900,DanielOriii,0.8989107953577335
yhkhn3,shobot6,0.8989192845131874
anibibist,RgshaiSy,0.8989315363107406
mHtUq817Q1VAYag,QwbyYhwdh,0.8989482078282585
Dandy_first,AnBzxqUW43N0f8a,0.8989730869105127
Ili02Boss,AnBzxqUW43N0f8a,0.8989797401580724
danny_sovevani,Arie36930212,0.8989892991750553
paXqueville,medinayehudit,0.8990017765189319
danny_sovevani,bibistbabun,0.8990088454636626
yk2775,elizipori,0.8990177099295097
yosihaiafe,swr67870,0.8990257441592507
ShbrYwsy,BHlpUPqIkKjnSqL,0.8990458477031056
Ili02Boss,FannyMaPines,0.8990465733420938
dorontsedaka,Zion5My,0.8990496875521915
medinayehudit,AlonGafni1,0.8990623016400958
mHtUq817Q1VAYag,KazanMoshe,0.8990681938503982
aH8QGoSfkVWZCu9,Joe02020202,0.8990726021507325
yk2775,DoronLavi3,0.8990752589256993
l_ysr70678,AlonGafni1,0.8990765294439119
Pusha44986409,Ido89209450,0.8990954663679397
RgshaiSy,DoronLavi3,0.899100827433242
moshenatania,medinayehudit,0.8991277318527832
Zion5My,KatamarZ,0.8991369728469049
paXqueville,adorah1,0.8991441583431955
WryYrqwny,AlrxKipnis,0.8991631315614517
tsipisasony,avar14700079,0.8991740000359962
m2CL3T2r7CC7Q38,dorontsedaka,0.8991751527261267
eyal_kaplan,dorontsedaka,0.8991780645977082
zacaiha,shobot6,0.8991809005299506
atzam357,KatamarZ,0.8991933384356517
noambl236530,Ido89209450,0.8991979487439578
yosishahbar,michal_S610,0.8991987680422908
hhwsb1,dorontsedaka,0.8992370945721248
yosi_shahbar,michal_S610,0.8992808081379029
zacaiha,PantiPonta22,0.8992960339486444
atzam357,RiRinabr,0.8992972975568976
ynonhadary,RabanYocha17759,0.899300369055205
tamimor210245,DoronStaub69008,0.8993005352817898
PantiPonta22,1Ycmeired,0.8993008777954199
nadi_paamoni,Mot_Tal,0.8993081546938004
demokratya11,0k8a6jmiyKMjuoc,0.8993122589794709
BARUCHKEREN1,Arie36930212,0.8993211727560575
MySmallfish,AviNimni4,0.8993225935889297
NptlyS,Arie36930212,0.899332794282914
yhkhn3,MySmallfish,0.8993370094493909
OrwellTruth1984,Hadassa46476315,0.8993396351528685
yk2775,Joe02020202,0.8993451011170441
KhnHrwn,DanielOriii,0.8993549896777272
l_ysr70678,SvetkaIL,0.8993585606593429
EujAKgojA2KVxmb,DoronStaub28724,0.8993638029403228
SvetkaIL,Ido89209450,0.8993810945347556
jackofa09855041,SbnYzyq,0.8993947076249632
j32ndSzbeJGuek8,FannyMaPines,0.8994017027731604
yk2775,Dany16905696,0.8994025306255176
prydmn6,nurit812,0.8994057102726501
shall_miri,EujAKgojA2KVxmb,0.8994068521702103
dorontsedaka,Ofirizhaki,0.8994075860224197
swr67870,aH8QGoSfkVWZCu9,0.8994164288247699
ryntswr3,Efke12,0.8994208909096587
Gad680gmailcom1,51JYvsb1i7LDjyW,0.8994541549342708
Ofirizhaki,K82GiF4oGDNFgga,0.8994946082942028
avar14700079,KhnHrwn,0.899501594885824
EujAKgojA2KVxmb,AviNimni4,0.8995281052476729
yosihaiafe,MySmallfish,0.8995616341431409
jackofa09855041,Ofirizhaki,0.8995664985202376
RlInOfof4QiXGSK,OrwellTruth1984,0.8995682416754532
avar14700079,ZoharTrade,0.8995844074639936
a51LetvgkZzmWCw,BARUCHKEREN1,0.8996115592954517
DoronStaub28724,BARUCHKEREN1,0.8996256043277407
nadi_paamoni,EujAKgojA2KVxmb,0.8996604199940657
ti3627sa,EujAKgojA2KVxmb,0.8996628261373459
tamimor210245,gili_zur,0.899675341390059
emetkoevet,DoronStaub69008,0.8996963016139194
DoronStaub28724,BHlpUPqIkKjnSqL,0.8996993933621834
SvetkaIL,EujAKgojA2KVxmb,0.8997034328418378
ayala25094128,K82GiF4oGDNFgga,0.8997034516073399
swr67870,RgshaiSy,0.8997290611566139
liatlev67,Ili02Boss,0.8997521259408333
mHtUq817Q1VAYag,liatlev67,0.899769672603062
yosihaiafe,rinio1984,0.8997722880277663
ZoharTrade,DoronLavi3,0.8998083341768295
hertz_eran,NataniaMoshe,0.899847002214003
liatlev67,SvetkaIL,0.8998504153607464
ZoharTrade,OFgSTCH7IvIILSB,0.8998744402621239
Zion5My,HwmwsG,0.899878697057837
nadi_paamoni,michal_S610,0.8998871711097769
motimo68,menashee4599,0.8998947917410302
adorah1,BitonNikol,0.8999057764012156
ryntswr3,KatamarZ,0.8999189725027706
navak50,NptlyS,0.8999236778438184
besiata2,OFgSTCH7IvIILSB,0.8999318150428897
eyal_kaplan,ZoharTrade,0.8999723218741948
lililea22,gili_zur,0.8999870330429558
bibistbabun,MoranT555,0.9000152289258784
l_ysr70678,gl_xllk,0.9000232530132493
navak50,ly39779426,0.9000429295942124
HwmwsG,1Ycmeired,0.9000440559855833
iKgwyGgoSHGmYYj,HwmwsG,0.9000718913501249
afik_banegev,AviNimni4,0.9001033476161449
ZoharTrade,RabanYocha17759,0.9001179788101329
ZoharTrade,RevitalMadar,0.9001459823124731
prydmn6,Igoigo4561,0.9001974060996992
noambl236530,afik_banegev,0.9002567412338074
zacaiha,ShbrYwsy,0.9002620559498843
ShbrYwsy,Ili02Boss,0.9003387641305617
yosi_shahbar,orenant,0.90034172514981
prydmn6,efroniido,0.9003467456945649
adorah1,DovRamon,0.9003511676357352
motimo68,Nilsagar23,0.9003708008452608
hhwsb1,besiata2,0.9004331167456627
eyal_kaplan,DoronStaub69008,0.9004685327179651
besiata2,Ofirizhaki,0.9005240450899671
yosi_shahbar,BitonNikol,0.9005317875327676
yosishahbar,Beitar_76,0.9005349955067115
nadi_paamoni,bibistbabun,0.9005796811491267
Igoigo4561,DoronStauber007,0.9006117888349756
DoronStaub69008,AnBzxqUW43N0f8a,0.9006207176602389
efroniido,NataniaMoshe,0.9006567168931857
besiata2,KazanMoshe,0.9006578217151229
DoronStaub97973,BO12399526505,0.9006724828251788
bibistbabun,aH8QGoSfkVWZCu9,0.9006933335279111
yosishahbar,Ofirizhaki,0.9007191376840319
bibistbabun,AnBzxqUW43N0f8a,0.9007217443838156
besiata2,DovRamon,0.9008017286678334
Ofirizhaki,DoronStauber007,0.9008509555700164
prydmn6,MaxB7777,0.9008740086536047
smolan_with_s,PantiPonta22,0.9008786190535548
Nilsagar23,Amibargil,0.9008929563231278
yosi_shahbar,tsipisasony,0.9008943762623343
mHtUq817Q1VAYag,RabanYocha17759,0.900908106329019
moving_bot22,hhwsb1,0.900919953612
navak50,m2CL3T2r7CC7Q38,0.9009406815883083
Nilsagar23,BrQybh7491,0.900943262014106
prydmn6,duduheim1502,0.9009830740051363
moving_bot22,BenzerBenzemez,0.9009892643177059
AnBzxqUW43N0f8a,AlonGafni1,0.9010245021681299
yosishahbar,DovRamon,0.9010451531763194
RabanYocha17759,AviNimni4,0.9010512598581072
WryYrqwny,SbnYzyq,0.9010514941500827
bibistbabun,HgmyStr,0.9010659120322473
slinkysowner,212pondi,0.9010781319182777
anibibist,6464zipor,0.9010867099531339
navak50,BrQybh7491,0.9011104303862542
yosishahbar,MySmallfish,0.9011548867383341
KazanMoshe,DoronStaub28724,0.9011552965040601
moving_bot22,6464zipor,0.9011839630409414
hhwsb1,SvetkaIL,0.9011972222435899
YahavYonatan,DovRamon,0.901210305792544
shobot6,avar14700079,0.9012127333101977
yk2775,DanielOriii,0.9012284428569869
swr67870,51JYvsb1i7LDjyW,0.9012504815956288
gili_zur,Amiros62799521,0.9012645466031948
TsadokRonit,Arie36930212,0.9012770454823724
slinkysowner,DoronStaub97973,0.9013057036143649
gili_zur,KApW0LzOdQwG6Jn,0.901309184102251
ti3627sa,shobot6,0.9013134425121536
The_One_Star,DanielOriii,0.9013142398881681
